,name,label
1563,0_2570,4
1564,0_2571,24
1565,0_2573,24
1566,0_2574,24
1567,0_2581,26
1568,0_2583,24
1569,0_2584,28
1570,0_2586,28
1571,0_2588,24
1572,0_2590,4
1573,0_2591,5
1574,0_2592,26
1575,0_2594,22
1576,0_2595,28
1577,0_2596,24
1578,0_2597,18
1579,0_2598,24
1580,0_2599,18
1581,0_2601,24
1582,0_2603,22
1583,0_2605,13
1584,0_2606,28
1585,0_2607,4
1586,0_2609,4
1587,0_2611,24
1588,0_2612,27
1589,0_2615,27
1590,0_2616,2
1591,0_2617,28
1592,0_2620,4
1593,0_2623,4
1594,0_2624,29
1595,0_2626,2
1596,0_2631,18
1597,0_2632,24
1598,0_2633,3
1599,0_2634,4
1600,0_2635,4
1601,0_2637,23
1602,0_2638,27
1603,0_2640,23
1604,0_2641,20
1605,0_2645,28
1606,0_2646,5
1607,0_2648,27
1608,0_2650,28
1609,0_2651,24
1610,0_2654,22
1611,0_2655,28
1612,0_2656,4
1613,0_2658,9
1614,0_2659,2
1615,0_2660,28
1616,0_2661,24
1617,0_2662,28
1618,0_2663,26
1619,0_2664,22
1620,0_2665,2
1621,0_2667,31
1622,0_2668,0
1623,0_2669,24
1624,0_2671,28
1625,0_2672,9
1626,0_2678,24
1627,0_2679,2
1628,0_2680,24
1629,0_2682,28
1630,0_2683,27
1631,0_2684,31
1632,0_2688,2
1633,0_2689,4
1634,0_2690,2
1635,0_2691,13
1636,0_2692,3
1637,0_2693,31
1638,0_2694,24
1639,0_2696,5
1640,0_2697,4
1641,0_2698,28
1642,0_2699,26
1643,0_2701,5
1644,0_2702,4
1645,0_2703,28
1646,0_2704,23
1647,0_2706,5
1648,0_2708,31
1649,0_2709,20
1650,0_2710,28
1651,0_2711,5
1652,0_2712,28
1653,0_2713,9
1654,0_2715,39
1655,0_2716,4
1656,0_2717,2
1657,0_2720,2
1658,0_2721,3
1659,0_2722,31
1660,0_2724,28
1661,0_2725,28
1662,0_2727,24
1663,0_2728,28
1664,0_2730,24
1665,0_2732,27
1666,0_2733,5
1667,0_2734,5
1668,0_2735,24
1669,0_2737,2
1670,0_2738,24
1671,0_2739,8
1672,0_2743,28
1673,0_2744,28
1674,0_2745,24
1675,0_2746,28
1676,0_2751,8
1677,0_2752,28
1678,0_2753,8
1679,0_2754,24
1680,0_2755,28
1681,0_2757,28
1682,0_2758,28
1683,0_2760,9
1684,0_2761,28
1685,0_2762,28
1686,0_2763,9
1687,0_2764,28
1688,0_2765,2
1689,0_2767,28
1690,0_2768,2
1691,0_2770,28
1692,0_2771,28
1693,0_2772,7
1694,0_2773,28
1695,0_2774,28
1696,0_2775,13
1697,0_2776,28
1698,0_2777,28
1699,0_2779,2
1700,0_2780,2
1701,0_2781,28
1702,0_2782,22
1703,0_2783,28
1704,0_2784,22
1705,0_2785,28
1706,0_2787,31
1707,0_2789,8
1708,0_2790,22
1709,0_2791,28
1710,0_2793,3
1711,0_2794,24
1712,0_2795,2
1713,0_2798,2
1714,0_2799,23
1715,0_2800,28
1716,0_2801,39
1717,0_2802,23
1718,0_2804,27
1719,0_2805,2
1720,0_2806,2
1721,0_2807,24
1722,0_2808,28
1723,0_2809,28
1724,0_2810,28
1725,0_2811,1
1726,0_2812,28
1727,0_2813,26
1728,0_2814,8
1729,0_2815,28
1730,0_2816,28
1731,0_2817,26
1732,0_2819,3
1733,0_2820,28
1734,0_2823,9
1735,0_2824,7
1736,0_2825,24
1737,0_2827,28
1738,0_2828,2
1739,0_2829,8
1740,0_2830,28
1741,0_2831,8
1742,0_2832,28
1743,0_2833,2
1744,0_2836,3
1745,0_2838,28
1746,0_2839,2
1747,0_2840,23
1748,0_2841,13
1749,0_2845,2
1750,0_2846,24
1751,0_2848,31
1752,0_2849,2
1753,0_2850,22
1754,0_2851,31
1755,0_2852,22
1756,0_2855,39
1757,0_2856,24
1758,0_2859,28
1759,0_2860,28
1760,0_2863,28
1761,0_2864,23
1762,0_2865,28
1763,0_2867,27
1764,0_2869,22
1765,0_2871,26
1766,0_2872,28
1767,0_2873,24
1768,0_2874,24
1769,0_2875,28
1770,0_2876,26
1771,0_2877,27
1772,0_2878,28
1773,0_2880,28
1774,0_2882,23
1775,0_2884,28
1776,0_2885,4
1777,0_2887,28
1778,0_2888,24
1779,0_2889,8
1780,0_2890,20
1781,0_2891,18
1782,0_2893,24
1783,0_2898,24
1784,0_2899,25
1785,0_2900,4
1786,0_2901,24
1787,0_2912,8
1788,0_2913,24
1789,0_2914,5
1790,0_2915,26
1791,0_2916,5
1792,0_2917,26
1793,0_2918,24
1794,0_2919,2
1795,0_2920,4
1796,0_2924,23
1797,0_2926,22
1798,0_2927,5
1799,0_2928,28
1800,0_2929,28
1801,0_2930,4
1802,0_2931,24
1803,0_2933,13
1804,0_2934,31
1805,0_2935,24
1806,0_2937,24
1807,0_2938,4
1808,0_2940,24
1809,0_2943,0
1810,0_2944,28
1811,0_2945,4
1812,0_2946,28
1813,0_2947,22
1814,0_2949,22
1815,0_2953,2
1816,0_2954,28
1817,0_2955,28
1818,0_2956,28
1819,0_2957,24
1820,0_2959,28
1821,0_2961,28
1822,0_2962,4
1823,0_2963,27
1824,0_2964,4
1825,0_2965,28
1826,0_2970,4
1827,0_2971,25
1828,0_2972,3
1829,0_2973,5
1830,0_2976,28
1831,0_2977,26
1832,0_2978,24
1833,0_2980,2
1834,0_2983,24
1835,0_2986,31
1836,0_2987,5
1837,0_2988,28
1838,0_2989,24
1839,0_2991,28
1840,0_2993,2
1841,0_2994,24
1842,0_2995,28
1843,0_2997,28
1844,0_2998,25
1845,0_3000,39
1846,0_3001,28
1847,0_3004,26
1848,0_3006,28
1849,0_3007,28
1850,0_3011,27
1851,0_3014,28
1852,0_3015,27
1853,0_3018,27
1854,0_3019,24
1855,0_3022,28
1856,0_3025,39
1857,0_3028,24
1858,0_3032,8
1859,0_3033,23
1860,0_3034,24
1861,0_3036,27
1862,0_3039,24
1863,0_3040,27
1864,0_3041,27
1865,0_3043,9
1866,0_3045,28
1867,0_3047,28
1868,0_3049,28
1869,0_3051,4
1870,0_3052,26
1871,0_3054,24
1872,0_3055,8
1873,0_3056,17
1874,0_3057,31
1875,0_3058,28
1876,0_3059,5
1877,0_3062,13
1878,0_3063,23
1879,0_3068,28
1880,0_3070,23
1881,0_3073,4
1882,0_3074,24
1883,0_3075,28
1884,0_3077,25
1885,0_3080,24
1886,0_3081,24
1887,0_3082,20
1888,0_3084,28
1889,0_3085,8
1890,0_3087,24
1891,0_3090,28
1892,0_3092,24
1893,0_3094,24
1894,0_3095,4
1895,0_3096,24
1896,0_3097,22
1897,0_3098,1
1898,0_3099,8
1899,0_3100,24
1900,0_3101,2
1901,0_3104,2
1902,0_3106,8
1903,0_3107,28
1904,0_3108,23
1905,0_3111,27
1906,0_3113,28
1907,0_3116,5
1908,0_3118,8
1909,0_3119,24
1910,0_3120,24
1911,0_3121,13
1912,0_3122,23
1913,0_3123,9
1914,0_3125,28
1915,0_3126,25
1916,0_3127,27
1917,0_3131,27
1918,0_3132,23
1919,0_3134,28
1920,0_3136,20
1921,0_3137,23
1922,0_3139,24
1923,0_3140,24
1924,0_3143,28
1925,0_3144,27
1926,0_3145,4
1927,0_3146,28
1928,0_3147,39
1929,0_3148,3
1930,0_3149,0
1931,0_3152,4
1932,0_3154,28
1933,0_3158,23
1934,0_3160,24
1935,0_3163,2
1936,0_3164,28
1937,0_3166,1
1938,0_3167,2
1939,0_3168,24
1940,0_3169,13
1941,0_3170,26
1942,0_3172,15
1943,0_3174,8
1944,0_3175,2
1945,0_3176,3
1946,0_3178,5
1947,0_3179,26
1948,0_3180,39
1949,0_3181,2
1950,0_3182,25
1951,0_3183,31
1952,0_3184,28
1953,0_3185,28
1954,0_3186,28
1955,0_3187,15
1956,0_3188,24
1957,0_3189,8
1958,0_3191,24
1959,0_3193,24
1960,0_3195,26
1961,0_3197,22
1962,0_3200,26
1963,0_3201,23
1964,0_3202,24
1965,0_3209,24
1966,0_3212,32
1967,0_3214,8
1968,0_3216,2
1969,0_3217,9
1970,0_3219,4
1971,0_3220,27
1972,0_3221,28
1973,0_3226,20
1974,0_3228,27
1975,0_3229,26
1976,0_3232,28
1977,0_3236,25
1978,0_3244,31
1979,0_3246,4
1980,0_3247,24
1981,0_3250,27
1982,0_3251,9
1983,0_3252,28
1984,0_3253,8
1985,0_3254,24
1986,0_3255,24
1987,0_3256,25
1988,0_3257,24
1989,0_3259,25
1990,0_3261,24
1991,0_3264,24
1992,0_3266,24
1993,0_3270,8
1994,0_3271,31
1995,0_3274,3
1996,0_3277,31
1997,0_3279,24
1998,0_3285,24
1999,0_3286,28
2000,0_3288,8
2001,0_3292,13
2002,0_3294,24
2003,0_3299,33
2004,0_3302,28
2005,0_3304,24
2006,0_3305,24
2007,0_3306,31
2008,0_3308,13
2009,0_3310,28
2010,0_3311,4
2011,0_3312,24
2012,0_3313,24
2013,0_3314,24
2014,0_3316,28
2015,0_3317,24
2016,0_3319,4
2017,0_3320,24
2018,0_3331,26
2019,0_3332,9
2020,0_3333,24
2021,0_3336,23
2022,0_3340,3
2023,0_3341,28
2024,0_3342,28
2025,0_3343,8
2026,0_3347,28
2027,0_3348,24
2028,0_3350,27
2029,0_3351,5
2030,0_3352,23
2031,0_3357,27
2032,0_3358,24
2033,0_3361,24
2034,0_3362,24
2035,0_3363,13
2036,0_3364,24
2037,0_3368,24
2038,0_3369,24
2039,0_3370,29
2040,0_3372,4
2041,0_3373,24
2042,0_3374,7
2043,0_3375,24
2044,0_3377,26
2045,0_3378,24
2046,0_3379,24
2047,0_3382,13
2048,0_3383,23
2049,0_3385,24
2050,0_3386,5
2051,0_3387,24
2052,0_3389,5
2053,0_3390,27
2054,0_3391,24
2055,0_3392,24
2056,0_3394,24
2057,0_3395,4
2058,0_3396,24
2059,0_3399,28
2060,0_3403,24
2061,0_3404,0
2062,0_3405,28
2063,0_3406,20
2064,0_3407,5
2065,0_3408,39
2066,0_3411,28
2067,0_3415,1
2068,0_3416,27
2069,0_3417,27
2070,0_3418,2
2071,0_3419,2
2072,0_3420,9
2073,0_3421,8
2074,0_3422,24
2075,0_3423,27
2076,0_3424,5
2077,0_3426,28
2078,0_3429,5
2079,0_3430,28
2080,0_3432,28
2081,0_3433,4
2082,0_3435,28
2083,0_3436,28
2084,0_3438,28
2085,0_3440,22
2086,0_3441,24
2087,0_3442,5
2088,0_3446,27
2089,0_3448,8
2090,0_3449,28
2091,0_3452,22
2092,0_3453,24
2093,0_3455,8
2094,0_3457,28
2095,0_3458,5
2096,0_3459,39
2097,0_3460,39
2098,0_3461,28
2099,0_3463,8
2100,0_3464,28
2101,0_3468,28
2102,0_3469,26
2103,0_3470,2
2104,0_3471,8
2105,0_3474,2
2106,0_3475,28
2107,0_3478,27
2108,0_3479,13
2109,0_3480,2
2110,0_3481,28
2111,0_3483,23
2112,0_3484,9
2113,0_3486,8
2114,0_3487,24
2115,0_3489,28
2116,0_3491,28
2117,0_3492,4
2118,0_3496,24
2119,0_3498,28
2120,0_3500,28
2121,0_3507,28
2122,0_3510,28
2123,0_3512,27
2124,0_3513,28
2125,0_3514,28
2126,0_3515,28
2127,0_3518,28
2128,0_3519,24
2129,0_3520,28
2130,0_3521,24
2131,0_3522,24
2132,0_3526,4
2133,0_3527,20
2134,0_3533,24
2135,0_3536,8
2136,0_3540,28
2137,0_3541,24
2138,0_3542,28
2139,0_3543,13
2140,0_3545,28
2141,0_3547,23
2142,0_3548,2
2143,0_3553,28
2144,0_3554,25
2145,0_3555,24
2146,0_3556,26
2147,0_3559,4
2148,0_3562,28
2149,0_3565,28
2150,0_3568,20
2151,0_3569,25
2152,0_3570,26
2153,0_3573,28
2154,0_3575,28
2155,0_3578,27
2156,0_3579,39
2157,0_3580,39
2158,0_3581,20
2159,0_3582,8
2160,0_3584,28
2161,0_3587,24
2162,0_3591,28
2163,0_3593,23
2164,0_3595,28
2165,0_3597,28
2166,0_3598,23
2167,0_3599,33
2168,0_3601,28
2169,0_3602,15
2170,0_3608,28
2171,0_3610,5
2172,0_3611,25
2173,0_3615,17
2174,0_3617,24
2175,0_3618,4
2176,0_3619,24
2177,0_3622,3
2178,0_3623,28
2179,0_3624,8
2180,0_3625,26
2181,0_3629,39
2182,0_3630,28
2183,0_3631,8
2184,0_3635,28
2185,0_3636,20
2186,0_3639,39
2187,0_3640,33
2188,0_3644,29
2189,0_3645,8
2190,0_3646,5
2191,0_3647,3
2192,0_3648,2
2193,0_3649,26
2194,0_3650,24
2195,0_3651,28
2196,0_3652,24
2197,0_3653,26
2198,0_3654,22
2199,0_3655,4
2200,0_3661,28
2201,0_3662,3
2202,0_3665,2
2203,0_3667,24
2204,0_3668,28
2205,0_3669,26
2206,0_3671,13
2207,0_3672,13
2208,0_3675,8
2209,0_3679,20
2210,0_3681,27
2211,0_3682,24
2212,0_3685,7
2213,0_3687,3
2214,0_3689,24
2215,0_3690,24
2216,0_3691,24
2217,0_3693,27
2218,0_3694,4
2219,0_3696,24
2220,0_3699,24
2221,0_3701,24
2222,0_3702,18
2223,0_3707,31
2224,0_3710,24
2225,0_3711,23
2226,0_3714,24
2227,0_3716,15
2228,0_3718,27
2229,0_3720,13
2230,0_3722,24
2231,0_3725,24
2232,0_3726,24
2233,0_3727,24
2234,0_3728,8
2235,0_3730,24
2236,0_3733,24
2237,0_3734,24
2238,0_3735,24
2239,0_3737,24
2240,0_3739,24
2241,0_3742,39
2242,0_3744,24
2243,0_3747,24
2244,0_3748,4
2245,0_3750,13
2246,0_3751,27
2247,0_3753,28
2248,0_3757,4
2249,0_3760,24
2250,0_3761,31
2251,0_3764,4
2252,0_3766,24
2253,0_3768,28
2254,0_3769,5
2255,0_3770,28
2256,0_3772,5
2257,0_3774,24
2258,0_3776,27
2259,0_3777,24
2260,0_3781,5
2261,0_3783,24
2262,0_3787,4
2263,0_3789,24
2264,0_3791,24
2265,0_3794,24
2266,0_3795,23
2267,0_3797,13
2268,0_3798,28
2269,0_3801,24
2270,0_3802,28
2271,0_3803,24
2272,0_3804,24
2273,0_3806,28
2274,0_3807,27
2275,0_3808,2
2276,0_3810,28
2277,0_3812,28
2278,0_3813,24
2279,0_3814,25
2280,0_3815,24
2281,0_3817,24
2282,0_3818,28
2283,0_3819,26
2284,0_3821,4
2285,0_3822,5
2286,0_3824,13
2287,0_3825,29
2288,0_3826,24
2289,0_3827,24
2290,0_3828,31
2291,0_3829,24
2292,0_3832,24
2293,0_3833,24
2294,0_3835,24
2295,0_3836,28
2296,0_3837,28
2297,0_3838,17
2298,0_3839,27
2299,0_3841,4
2300,0_3846,28
2301,0_3847,4
2302,0_3848,31
2303,0_3850,24
2304,0_3854,24
2305,0_3856,26
2306,0_3858,24
2307,0_3861,3
2308,0_3862,8
2309,0_3863,8
2310,0_3866,24
2311,0_3872,24
2312,0_3877,27
2313,0_3879,24
2314,0_3884,8
2315,0_3885,4
2316,0_3886,24
2317,0_3892,3
2318,0_3896,8
2319,0_3899,13
2320,0_3901,28
2321,0_3902,31
2322,0_3905,5
2323,0_3907,24
2324,0_3908,28
2325,0_3909,9
2326,0_3910,23
2327,0_3911,4
2328,0_3912,0
2329,0_3913,28
2330,0_3914,28
2331,0_3915,8
2332,0_3916,39
2333,0_3917,28
2334,0_3920,24
2335,0_3921,28
2336,0_3923,28
2337,0_3924,39
2338,0_3925,2
2339,0_3926,28
2340,0_3927,9
2341,0_3928,15
2342,0_3929,9
2343,0_3930,8
2344,0_3933,20
2345,0_3935,8
2346,0_3936,24
2347,0_3937,22
2348,0_3938,28
2349,0_3939,24
2350,0_3940,24
2351,0_3942,28
2352,0_3943,22
2353,0_3944,5
2354,0_3946,3
2355,0_3947,5
2356,0_3948,28
2357,0_3949,2
2358,0_3952,13
2359,0_3954,8
2360,0_3955,23
2361,0_3956,3
2362,0_3957,39
2363,0_3958,31
2364,0_3959,24
2365,0_3960,24
2366,0_3961,4
2367,0_3963,20
2368,0_3964,28
2369,0_3965,5
2370,0_3966,28
2371,0_3967,3
2372,0_3970,8
2373,0_3971,5
2374,0_3972,23
2375,0_3973,39
2376,0_3974,2
2377,0_3976,24
2378,0_3977,26
2379,0_3979,24
2380,0_3981,9
2381,0_3982,4
2382,0_3983,2
2383,0_3985,28
2384,0_3986,9
2385,0_3987,28
2386,0_3988,9
2387,0_3990,23
2388,0_3993,4
2389,0_3994,28
2390,0_3995,28
2391,0_3996,28
2392,0_3997,24
2393,0_3998,2
2394,0_3999,24
2395,0_4000,28
2396,0_4001,26
2397,0_4002,26
2398,0_4003,2
2399,0_4004,2
2400,0_4005,8
2401,0_4006,28
2402,0_4007,28
2403,0_4008,23
2404,0_4009,28
2405,0_4010,28
2406,0_4014,20
2407,0_4015,28
2408,0_4016,26
2409,0_4017,13
2410,0_4018,20
2411,0_4019,5
2412,0_4020,28
2413,0_4021,26
2414,0_4022,28
2415,0_4023,28
2416,0_4024,28
2417,0_4025,2
2418,0_4027,27
2419,0_4028,28
2420,0_4029,4
2421,0_4030,28
2422,0_4031,24
2423,0_4032,26
2424,0_4034,28
2425,0_4036,5
2426,0_4038,28
2427,0_4039,28
2428,0_4040,4
2429,0_4041,28
2430,0_4042,5
2431,0_4043,27
2432,0_4044,2
2433,0_4047,28
2434,0_4049,2
2435,0_4050,5
2436,0_4051,8
2437,0_4052,23
2438,0_4053,24
2439,0_4054,28
2440,0_4056,8
2441,0_4057,24
2442,0_4058,23
2443,0_4059,28
2444,0_4060,28
2445,0_4061,27
2446,0_4063,3
2447,0_4064,9
2448,0_4065,24
2449,0_4067,28
2450,0_4068,22
2451,0_4071,28
2452,0_4072,28
2453,0_4073,28
2454,0_4074,28
2455,0_4075,28
2456,0_4076,28
2457,0_4077,39
2458,0_4078,28
2459,0_4079,28
2460,0_4080,8
2461,0_4081,28
2462,0_4083,28
2463,0_4084,28
2464,0_4087,9
2465,0_4088,28
2466,0_4089,24
2467,0_4090,24
2468,0_4091,39
2469,0_4093,8
2470,0_4094,4
2471,0_4095,24
2472,0_4096,28
2473,0_4097,31
2474,0_4098,2
2475,0_4099,28
2476,0_4101,9
2477,0_4102,8
2478,0_4103,28
2479,0_4105,28
2480,0_4108,28
2481,0_4110,5
2482,0_4111,28
2483,0_4112,28
2484,0_4113,24
2485,0_4114,8
2486,0_4115,28
2487,0_4116,22
2488,0_4118,28
2489,0_4120,2
2490,0_4121,26
2491,0_4122,3
2492,0_4124,5
2493,0_4127,4
2494,0_4128,24
2495,0_4129,8
2496,0_4130,22
2497,0_4131,4
2498,0_4133,20
2499,0_4134,25
2500,0_4136,4
2501,0_4137,2
2502,0_4138,9
2503,0_4139,31
2504,0_4140,2
2505,0_4141,28
2506,0_4142,20
2507,0_4146,28
2508,0_4147,28
2509,0_4148,22
2510,0_4149,22
2511,0_4150,9
2512,0_4151,28
2513,0_4153,28
2514,0_4155,5
2515,0_4158,24
2516,0_4159,2
2517,0_4160,8
2518,0_4161,4
2519,0_4162,28
2520,0_4163,39
2521,0_4164,24
2522,0_4167,8
2523,0_4168,39
2524,0_4169,8
2525,0_4170,24
2526,0_4171,26
2527,0_4172,22
2528,0_4173,8
2529,0_4177,31
2530,0_4179,5
2531,0_4180,28
2532,0_4182,8
2533,0_4184,2
2534,0_4185,39
2535,0_4187,31
2536,0_4189,28
2537,0_4190,28
2538,0_4191,28
2539,0_4192,24
2540,0_4194,27
2541,0_4195,9
2542,0_4196,27
2543,0_4197,24
2544,0_4198,28
2545,0_4200,24
2546,0_4201,8
2547,0_4202,24
2548,0_4203,3
2549,0_4204,32
2550,0_4205,24
2551,0_4206,8
2552,0_4207,23
2553,0_4209,5
2554,0_4210,28
2555,0_4212,28
2556,0_4214,28
2557,0_4216,28
2558,0_4217,28
2559,0_4218,9
2560,0_4220,5
2561,0_4221,4
2562,0_4222,4
2563,0_4225,3
2564,0_4228,4
2565,0_4229,26
2566,0_4230,28
2567,0_4234,3
2568,0_4235,24
2569,0_4237,28
2570,0_4238,3
2571,0_4239,26
2572,0_4240,0
2573,0_4241,24
2574,0_4243,26
2575,0_4244,31
2576,0_4245,28
2577,0_4246,28
2578,0_4247,27
2579,0_4248,24
2580,0_4251,26
2581,0_4254,28
2582,0_4256,28
2583,0_4259,2
2584,0_4262,28
2585,0_4264,5
2586,0_4266,39
2587,0_4267,28
2588,0_4268,8
2589,0_4270,28
2590,0_4273,27
2591,0_4275,15
2592,0_4276,24
2593,0_4277,28
2594,0_4279,4
2595,0_4283,28
2596,0_4288,24
2597,0_4289,31
2598,0_4290,25
2599,0_4292,28
2600,0_4293,5
2601,0_4295,3
2602,0_4296,3
2603,0_4301,24
2604,0_4302,27
2605,0_4304,24
2606,0_4306,24
2607,0_4307,8
2608,0_4308,24
2609,0_4313,8
2610,0_4314,28
2611,0_4315,28
2612,0_4319,23
2613,0_4321,4
2614,0_4322,28
2615,0_4323,2
2616,0_4324,28
2617,0_4330,28
2618,0_4333,24
2619,0_4334,4
2620,0_4336,8
2621,0_4337,24
2622,0_4339,39
2623,0_4340,20
2624,0_4341,9
2625,0_4343,28
2626,0_4344,28
2627,0_4345,24
2628,0_4348,24
2629,0_4351,28
2630,0_4352,3
2631,0_4353,8
2632,0_4354,26
2633,0_4358,4
2634,0_4360,39
2635,0_4361,28
2636,0_4362,4
2637,0_4365,24
2638,0_4366,24
2639,0_4368,32
2640,0_4369,2
2641,0_4370,31
2642,0_4373,26
2643,0_4375,28
2644,0_4376,13
2645,0_4378,8
2646,0_4379,3
2647,0_4382,26
2648,0_4383,4
2649,0_4384,8
2650,0_4385,20
2651,0_4386,25
2652,0_4387,28
2653,0_4388,17
2654,0_4392,28
2655,0_4394,20
2656,0_4396,26
2657,0_4398,13
2658,0_4401,27
2659,0_4402,24
2660,0_4404,28
2661,0_4406,9
2662,0_4407,28
2663,0_4408,26
2664,0_4410,31
2665,0_4411,9
2666,0_4412,2
2667,0_4413,24
2668,0_4414,24
2669,0_4415,8
2670,0_4418,13
2671,0_4419,3
2672,0_4421,8
2673,0_4422,27
2674,0_4423,4
2675,0_4424,5
2676,0_4425,8
2677,0_4426,20
2678,0_4427,24
2679,0_4428,28
2680,0_4429,3
2681,0_4433,7
2682,0_4437,24
2683,0_4439,25
2684,0_4440,3
2685,0_4442,29
2686,0_4443,4
2687,0_4447,23
2688,0_4448,4
2689,0_4449,28
2690,0_4451,31
2691,0_4453,2
2692,0_4455,22
2693,0_4459,8
2694,0_4460,4
2695,0_4462,28
2696,0_4463,4
2697,0_4464,39
2698,0_4465,4
2699,0_4466,24
2700,0_4467,26
2701,0_4468,28
2702,0_4469,24
2703,0_4470,4
2704,0_4471,24
2705,0_4474,13
2706,0_4476,24
2707,0_4478,24
2708,0_4479,28
2709,0_4480,39
2710,0_4481,8
2711,0_4482,27
2712,0_4483,13
2713,0_4484,28
2714,0_4489,5
2715,0_4490,24
2716,0_4491,24
2717,0_4494,8
2718,0_4496,4
2719,0_4497,24
2720,0_4499,24
2721,0_4500,22
2722,0_4502,28
2723,0_4503,23
2724,0_4504,22
2725,0_4505,4
2726,0_4507,28
2727,0_4509,27
2728,0_4510,24
2729,0_4513,13
2730,0_4515,8
2731,0_4516,4
2732,0_4518,28
2733,0_4520,23
2734,0_4525,4
2735,0_4532,28
2736,0_4533,25
2737,0_4536,24
2738,0_4538,28
2739,0_4540,24
2740,0_4541,24
2741,0_4544,5
2742,0_4545,4
2743,0_4546,27
2744,0_4550,24
2745,0_4553,13
2746,0_4554,24
2747,0_4555,31
2748,0_4559,24
2749,0_4562,8
2750,0_4563,24
2751,0_4564,1
2752,0_4565,39
2753,0_4569,24
2754,0_4571,24
2755,0_4576,27
2756,0_4578,24
2757,0_4581,8
2758,0_4582,28
2759,0_4585,24
2760,0_4586,4
2761,0_4590,39
2762,0_4600,27
2763,0_4601,9
2764,0_4602,8
2765,0_4603,27
2766,0_4604,24
2767,0_4605,24
2768,0_4606,4
2769,0_4607,33
2770,0_4609,8
2771,0_4613,33
2772,0_4615,23
2773,0_4617,4
2774,0_4618,27
2775,0_4619,28
2776,0_4620,8
2777,0_4621,27
2778,0_4622,24
2779,0_4624,9
2780,0_4625,2
2781,0_4627,13
2782,0_4628,27
2783,0_4629,28
2784,0_4630,24
2785,0_4631,24
2786,0_4635,24
2787,0_4638,24
2788,0_4640,24
2789,0_4645,27
2790,0_4651,27
2791,0_4652,32
2792,0_4656,27
2793,0_4657,13
2794,0_4658,28
2795,0_4659,24
2796,0_4661,23
2797,0_4663,8
2798,0_4665,8
2799,0_4666,24
2800,0_4667,27
2801,0_4668,24
2802,0_4669,8
2803,0_4670,26
2804,0_4671,24
2805,0_4676,24
2806,0_4678,24
2807,0_4684,24
2808,0_4686,24
2809,0_4690,24
2810,0_4692,24
2811,0_4693,28
2812,0_4695,28
2813,0_4697,9
2814,0_4698,28
2815,0_4699,2
2816,0_4700,20
2817,0_4702,7
2818,0_4704,24
2819,0_4705,2
2820,0_4708,28
2821,0_4711,28
2822,0_4714,5
2823,0_4715,4
2824,0_4717,26
2825,0_4718,24
2826,0_4720,28
2827,0_4721,7
2828,0_4726,39
2829,0_4728,26
2830,0_4732,28
2831,0_4733,28
2832,0_4736,28
2833,0_4741,3
2834,0_4743,28
2835,0_4744,9
2836,0_4747,28
2837,0_4750,22
2838,0_4751,4
2839,0_4753,24
2840,0_4754,23
2841,0_4755,2
2842,0_4761,26
2843,0_4762,5
2844,0_4763,23
2845,0_4767,28
2846,0_4768,28
2847,0_4769,5
2848,0_4770,28
2849,0_4771,28
2850,0_4772,28
2851,0_4773,4
2852,0_4774,28
2853,0_4775,8
2854,0_4781,26
2855,0_4782,18
2856,0_4783,28
2857,0_4787,39
2858,0_4790,27
2859,0_4791,24
2860,0_4792,24
2861,0_4794,26
2862,0_4796,27
2863,0_4798,28
2864,0_4800,31
2865,0_4801,23
2866,0_4802,28
2867,0_4804,31
2868,0_4805,3
2869,0_4806,24
2870,0_4808,8
2871,0_4809,28
2872,0_4810,26
2873,0_4811,23
2874,0_4814,24
2875,0_4815,26
2876,0_4819,28
2877,0_4821,27
2878,0_4827,28
2879,0_4828,31
2880,0_4831,28
2881,0_4833,31
2882,0_4834,15
2883,0_4836,24
2884,0_4837,18
2885,0_4839,24
2886,0_4840,28
2887,0_4842,5
2888,0_4843,24
2889,0_4844,28
2890,0_4847,17
2891,0_4848,28
2892,0_4850,2
2893,0_4852,13
2894,0_4855,31
2895,0_4857,26
2896,0_4860,4
2897,0_4861,20
2898,0_4864,24
2899,0_4866,28
2900,0_4867,25
2901,0_4868,5
2902,0_4874,28
2903,0_4876,4
2904,0_4879,2
2905,0_4880,28
2906,0_4881,28
2907,0_4882,5
2908,0_4884,24
2909,0_4885,27
2910,0_4887,5
2911,0_4888,8
2912,0_4889,4
2913,0_4891,33
2914,0_4893,28
2915,0_4894,8
2916,0_4896,28
2917,0_4897,20
2918,0_4900,1
2919,0_4901,4
2920,0_4905,28
2921,0_4906,23
2922,0_4907,28
2923,0_4908,24
2924,0_4909,8
2925,0_4913,20
2926,0_4914,2
2927,0_4917,15
2928,0_4918,31
2929,0_4919,27
2930,0_4921,31
2931,0_4922,28
2932,0_4923,8
2933,0_4926,24
2934,0_4930,28
2935,0_4931,2
2936,0_4932,28
2937,0_4933,33
2938,0_4937,20
2939,0_4938,1
2940,0_4939,4
2941,0_4940,2
2942,0_4941,26
2943,0_4944,39
2944,0_4945,5
2945,0_4948,28
2946,0_4950,4
2947,0_4951,4
2948,0_4952,24
2949,0_4956,24
2950,0_4957,24
2951,0_4959,28
2952,0_4960,28
2953,0_4961,22
2954,0_4962,4
2955,0_4964,8
2956,0_4965,4
2957,0_4971,31
2958,0_4974,5
2959,0_4975,24
2960,0_4977,17
2961,0_4979,24
